@relation adult.data-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F1-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N5-F3

@attribute age numeric
@attribute workclass {' State-gov',' Self-emp-not-inc',' Private',' Federal-gov',' Local-gov',' ?',' Self-emp-inc',' Without-pay',' Never-worked'}
@attribute fnlwgt numeric
@attribute education {' Bachelors',' HS-grad',' 11th',' Masters',' 9th',' Some-college',' Assoc-acdm',' Assoc-voc',' 7th-8th',' Doctorate',' Prof-school',' 5th-6th',' 10th',' 1st-4th',' Preschool',' 12th'}
@attribute education-num numeric
@attribute marital-status {' Never-married',' Married-civ-spouse',' Divorced',' Married-spouse-absent',' Separated',' Married-AF-spouse',' Widowed'}
@attribute occupation {' Adm-clerical',' Exec-managerial',' Handlers-cleaners',' Prof-specialty',' Other-service',' Sales',' Craft-repair',' Transport-moving',' Farming-fishing',' Machine-op-inspct',' Tech-support',' ?',' Protective-serv',' Armed-Forces',' Priv-house-serv'}
@attribute relationship {' Not-in-family',' Husband',' Wife',' Own-child',' Unmarried',' Other-relative'}
@attribute race {' White',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo',' Other'}
@attribute sex {' Male',' Female'}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {' United-States',' Cuba',' Jamaica',' India',' ?',' Mexico',' South',' Puerto-Rico',' Honduras',' England',' Canada',' Germany',' Iran',' Philippines',' Italy',' Poland',' Columbia',' Cambodia',' Thailand',' Ecuador',' Laos',' Taiwan',' Haiti',' Portugal',' Dominican-Republic',' El-Salvador',' France',' Guatemala',' China',' Japan',' Yugoslavia',' Peru',' Outlying-US(Guam-USVI-etc)',' Scotland',' Trinadad&Tobago',' Greece',' Nicaragua',' Vietnam',' Hong',' Ireland',' Hungary',' Holand-Netherlands'}
@attribute income {' <=50K',' >50K'}

@data
24,' Private',278130,' Assoc-voc',11,' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
63,' Private',196725,' HS-grad',9,' Widowed',' Other-service',' Unmarried',' White',' Female',0,0,24,' United-States',' <=50K'
19,' Private',306225,' HS-grad',9,' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',0,0,25,' United-States',' <=50K'
29,' Private',210869,' Some-college',10,' Never-married',' Sales',' Own-child',' Black',' Male',0,0,80,' United-States',' <=50K'
31,' Private',114691,' HS-grad',9,' Never-married',' Sales',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
44,' Self-emp-not-inc',185057,' Bachelors',13,' Divorced',' Exec-managerial',' Not-in-family',' White',' Female',3325,0,40,' United-States',' <=50K'
45,' Private',206459,' Some-college',10,' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
29,' State-gov',106972,' Masters',14,' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',0,0,35,' United-States',' <=50K'
28,' Local-gov',220754,' HS-grad',9,' Separated',' Transport-moving',' Own-child',' White',' Female',0,0,25,' United-States',' <=50K'
33,' State-gov',43716,' Some-college',10,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,4,' United-States',' <=50K'
22,' Private',184543,' Some-college',10,' Divorced',' Adm-clerical',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
31,' Federal-gov',294870,' Assoc-acdm',12,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
26,' Private',219815,' Some-college',10,' Married-spouse-absent',' Adm-clerical',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
28,' Private',412149,' 10th',6,' Never-married',' Farming-fishing',' Other-relative',' White',' Male',0,0,35,' Mexico',' <=50K'
37,' Federal-gov',197284,' Some-college',10,' Never-married',' Adm-clerical',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
30,' Private',169583,' HS-grad',9,' Never-married',' Sales',' Own-child',' White',' Female',0,0,35,' United-States',' <=50K'
42,' Private',66755,' 7th-8th',4,' Married-civ-spouse',' Craft-repair',' Husband',' Other',' Male',0,0,40,' United-States',' <=50K'
45,' Private',176917,' HS-grad',9,' Never-married',' Handlers-cleaners',' Other-relative',' White',' Male',0,0,40,' United-States',' <=50K'
46,' Private',54190,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,60,' United-States',' <=50K'
17,' Private',369909,' 10th',6,' Never-married',' Other-service',' Own-child',' White',' Male',0,0,20,' United-States',' <=50K'
37,' State-gov',117651,' Bachelors',13,' Never-married',' Prof-specialty',' Other-relative',' White',' Male',0,0,40,' United-States',' <=50K'
49,' Self-emp-not-inc',168191,' 7th-8th',4,' Married-civ-spouse',' Other-service',' Husband',' White',' Male',0,0,70,' Italy',' <=50K'
65,' Private',461715,' HS-grad',9,' Divorced',' Sales',' Unmarried',' White',' Female',0,0,25,' ?',' <=50K'
19,' Private',292590,' Some-college',10,' Never-married',' Other-service',' Own-child',' White',' Female',0,0,20,' United-States',' <=50K'
26,' Private',61603,' 5th-6th',3,' Married-civ-spouse',' Handlers-cleaners',' Husband',' Other',' Male',0,0,40,' Mexico',' <=50K'
40,' Self-emp-inc',475322,' Bachelors',13,' Separated',' Craft-repair',' Own-child',' White',' Male',0,0,50,' United-States',' <=50K'
18,' Private',423024,' 12th',8,' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',0,0,20,' United-States',' <=50K'
24,' Private',145111,' HS-grad',9,' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Male',0,0,45,' United-States',' <=50K'
38,' Private',192939,' HS-grad',9,' Divorced',' Craft-repair',' Unmarried',' White',' Male',0,0,40,' United-States',' <=50K'
53,' Federal-gov',167380,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,1740,50,' United-States',' <=50K'
18,' Private',236272,' HS-grad',9,' Never-married',' Adm-clerical',' Own-child',' White',' Female',0,0,35,' United-States',' <=50K'
31,' Private',241360,' Bachelors',13,' Never-married',' Sales',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
66,' ?',175891,' 9th',5,' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
32,' Private',116055,' HS-grad',9,' Never-married',' Adm-clerical',' Unmarried',' Black',' Female',2977,0,35,' United-States',' <=50K'
46,' Private',208067,' HS-grad',9,' Divorced',' Craft-repair',' Other-relative',' White',' Male',0,0,40,' United-States',' <=50K'
33,' Private',168981,' 1st-4th',2,' Never-married',' Sales',' Own-child',' White',' Female',0,0,24,' United-States',' <=50K'
43,' Self-emp-not-inc',52498,' Bachelors',13,' Never-married',' Prof-specialty',' Unmarried',' White',' Female',0,0,50,' United-States',' <=50K'
62,' Local-gov',206063,' Some-college',10,' Divorced',' Other-service',' Not-in-family',' White',' Male',0,0,45,' United-States',' <=50K'
31,' Private',302626,' Some-college',10,' Divorced',' Adm-clerical',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
32,' Private',226267,' 5th-6th',3,' Married-spouse-absent',' Craft-repair',' Other-relative',' White',' Male',0,0,40,' El-Salvador',' <=50K'
28,' Private',156300,' Masters',14,' Never-married',' Exec-managerial',' Not-in-family',' Black',' Female',0,0,45,' United-States',' <=50K'
33,' Private',348152,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
24,' Private',250647,' Assoc-voc',11,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' Guatemala',' <=50K'
39,' Private',61178,' Bachelors',13,' Divorced',' Adm-clerical',' Unmarried',' White',' Male',0,0,40,' United-States',' <=50K'
35,' Private',233571,' HS-grad',9,' Divorced',' Other-service',' Own-child',' White',' Female',0,0,50,' United-States',' <=50K'
31,' Local-gov',102130,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,45,' United-States',' <=50K'
36,' Private',119957,' Bachelors',13,' Separated',' Other-service',' Unmarried',' Black',' Female',0,0,35,' United-States',' <=50K'
45,' Self-emp-not-inc',138962,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' Asian-Pac-Islander',' Male',0,0,72,' ?',' <=50K'
64,' Private',75577,' 7th-8th',4,' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',2580,0,50,' United-States',' <=50K'
75,' Self-emp-not-inc',36325,' HS-grad',9,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,30,' United-States',' <=50K'
43,' Self-emp-not-inc',160369,' 10th',6,' Divorced',' Farming-fishing',' Unmarried',' White',' Male',0,0,25,' United-States',' <=50K'
51,' Local-gov',153908,' Masters',14,' Divorced',' Exec-managerial',' Not-in-family',' White',' Female',0,0,40,' United-States',' <=50K'
43,' Private',172364,' HS-grad',9,' Separated',' Exec-managerial',' Not-in-family',' White',' Female',0,0,48,' United-States',' <=50K'
35,' Private',213208,' Assoc-voc',11,' Married-civ-spouse',' Tech-support',' Husband',' Black',' Male',0,0,38,' Jamaica',' <=50K'
28,' State-gov',78356,' Masters',14,' Married-civ-spouse',' Exec-managerial',' Husband',' Black',' Male',0,0,40,' Jamaica',' <=50K'
22,' Private',97508,' HS-grad',9,' Never-married',' Other-service',' Own-child',' White',' Male',0,0,50,' United-States',' <=50K'
47,' Private',163814,' 10th',6,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
64,' Local-gov',199298,' 5th-6th',3,' Divorced',' Other-service',' Not-in-family',' White',' Female',0,0,45,' ?',' <=50K'
52,' Private',195638,' HS-grad',9,' Never-married',' Other-service',' Unmarried',' White',' Female',0,0,45,' United-States',' <=50K'
55,' ?',193895,' 7th-8th',4,' Divorced',' ?',' Unmarried',' White',' Female',0,0,40,' United-States',' <=50K'
34,' Private',286675,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
37,' Federal-gov',160910,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
47,' Private',228583,' Some-college',10,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' ?',' <=50K'
58,' Private',72812,' 10th',6,' Never-married',' Other-service',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
65,' Self-emp-not-inc',28367,' HS-grad',9,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,55,' United-States',' <=50K'
24,' Private',182342,' HS-grad',9,' Never-married',' Handlers-cleaners',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
24,' Private',199883,' Some-college',10,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,60,' United-States',' <=50K'
18,' Local-gov',466325,' 11th',7,' Never-married',' Adm-clerical',' Own-child',' White',' Male',0,0,12,' United-States',' <=50K'
50,' Self-emp-inc',152810,' Some-college',10,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,70,' Germany',' <=50K'
38,' Private',165848,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,44,' United-States',' <=50K'
37,' Self-emp-not-inc',272090,' Some-college',10,' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0,20,' United-States',' <=50K'
51,' Local-gov',154891,' HS-grad',9,' Divorced',' Protective-serv',' Unmarried',' White',' Male',0,0,52,' United-States',' <=50K'
42,' Private',79036,' HS-grad',9,' Divorced',' Handlers-cleaners',' Unmarried',' White',' Male',0,0,40,' United-States',' <=50K'
23,' Private',376383,' HS-grad',9,' Never-married',' Other-service',' Unmarried',' White',' Male',0,0,35,' Mexico',' <=50K'
21,' Private',145119,' Some-college',10,' Never-married',' Other-service',' Own-child',' Asian-Pac-Islander',' Male',0,0,20,' United-States',' <=50K'
57,' Private',107443,' 1st-4th',2,' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,0,40,' Portugal',' <=50K'
21,' Private',211013,' Assoc-voc',11,' Married-civ-spouse',' Other-service',' Other-relative',' White',' Female',0,0,50,' Mexico',' <=50K'
55,' Local-gov',110490,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',0,0,60,' United-States',' <=50K'
22,' Private',251073,' 9th',5,' Never-married',' Other-service',' Own-child',' White',' Male',0,0,50,' United-States',' <=50K'
19,' Private',166153,' Some-college',10,' Never-married',' Other-service',' Own-child',' White',' Female',0,0,30,' United-States',' <=50K'
36,' Private',160192,' HS-grad',9,' Never-married',' Other-service',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
28,' Private',110981,' Some-college',10,' Never-married',' Other-service',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
53,' Private',251063,' Some-college',10,' Separated',' Exec-managerial',' Unmarried',' Black',' Female',0,0,40,' United-States',' <=50K'
34,' Private',167781,' HS-grad',9,' Married-civ-spouse',' Other-service',' Husband',' White',' Male',0,0,50,' United-States',' <=50K'
45,' Private',188432,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
42,' State-gov',163069,' Some-college',10,' Divorced',' Adm-clerical',' Unmarried',' Black',' Female',0,0,40,' United-States',' <=50K'
66,' ?',68219,' 9th',5,' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
48,' Private',207982,' Some-college',10,' Never-married',' Other-service',' Unmarried',' Black',' Female',0,0,40,' United-States',' <=50K'
17,' ?',171461,' 10th',6,' Never-married',' ?',' Own-child',' White',' Female',0,0,20,' United-States',' <=50K'
39,' Private',206520,' HS-grad',9,' Never-married',' Adm-clerical',' Not-in-family',' White',' Male',0,0,45,' United-States',' <=50K'
59,' Private',53481,' Some-college',10,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,50,' United-States',' <=50K'
46,' Local-gov',267952,' Assoc-voc',11,' Divorced',' Exec-managerial',' Not-in-family',' White',' Female',0,0,36,' United-States',' <=50K'
53,' Private',120839,' 12th',8,' Divorced',' Farming-fishing',' Own-child',' White',' Male',0,0,40,' United-States',' <=50K'
54,' Self-emp-not-inc',158948,' HS-grad',9,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,15,' United-States',' <=50K'
19,' Private',127491,' HS-grad',9,' Never-married',' Other-service',' Not-in-family',' White',' Male',0,0,40,' United-States',' <=50K'
31,' Private',181372,' HS-grad',9,' Divorced',' Adm-clerical',' Unmarried',' White',' Female',0,0,35,' United-States',' <=50K'
50,' Private',92811,' Bachelors',13,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,40,' United-States',' <=50K'
23,' Private',133355,' Some-college',10,' Never-married',' Adm-clerical',' Own-child',' White',' Male',0,0,15,' United-States',' <=50K'
23,' Private',45834,' Bachelors',13,' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',0,0,50,' United-States',' <=50K'
28,' Private',113987,' HS-grad',9,' Married-civ-spouse',' Machine-op-inspct',' Wife',' White',' Female',0,0,40,' United-States',' <=50K'
65,' Self-emp-not-inc',99359,' Prof-school',15,' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',1086,0,60,' United-States',' <=50K'
58,' Self-emp-inc',113806,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',7688,0,30,' United-States',' >50K'
43,' Private',196545,' Bachelors',13,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,1902,40,' United-States',' >50K'
61,' Private',230292,' Some-college',10,' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',7688,0,40,' United-States',' >50K'
50,' Private',238959,' Some-college',10,' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
57,' Federal-gov',97837,' Some-college',10,' Divorced',' Prof-specialty',' Not-in-family',' White',' Male',0,0,48,' United-States',' >50K'
47,' Private',155659,' Some-college',10,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',7688,0,55,' United-States',' >50K'
33,' Private',67072,' HS-grad',9,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
40,' Private',146908,' HS-grad',9,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,1902,40,' United-States',' >50K'
38,' Private',119177,' HS-grad',9,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,55,' United-States',' >50K'
44,' State-gov',165108,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
46,' Private',364548,' Bachelors',13,' Divorced',' Sales',' Not-in-family',' White',' Male',8614,0,40,' United-States',' >50K'
43,' Self-emp-inc',172826,' Some-college',10,' Married-civ-spouse',' Sales',' Husband',' White',' Male',99999,0,55,' United-States',' >50K'
34,' State-gov',366198,' Doctorate',16,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,45,' Germany',' >50K'
52,' Private',210736,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',3103,0,55,' United-States',' >50K'
34,' Private',27494,' HS-grad',9,' Divorced',' Craft-repair',' Not-in-family',' Amer-Indian-Eskimo',' Male',0,0,48,' United-States',' >50K'
48,' Private',140782,' Masters',14,' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',0,1902,38,' United-States',' >50K'
29,' Private',200928,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
57,' Self-emp-not-inc',225913,' Some-college',10,' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
43,' Self-emp-inc',117158,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',15024,0,60,' United-States',' >50K'
51,' Private',22211,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,1902,60,' United-States',' >50K'
48,' State-gov',120131,' HS-grad',9,' Divorced',' Craft-repair',' Own-child',' White',' Male',8614,0,40,' United-States',' >50K'
39,' Self-emp-not-inc',336793,' Masters',14,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,55,' United-States',' >50K'
45,' Private',186272,' HS-grad',9,' Married-civ-spouse',' Handlers-cleaners',' Husband',' Black',' Male',7298,0,40,' United-States',' >50K'
33,' Private',196385,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,37,' United-States',' >50K'
46,' Self-emp-not-inc',275625,' Bachelors',13,' Divorced',' Other-service',' Unmarried',' Asian-Pac-Islander',' Female',0,0,60,' South',' >50K'
68,' Self-emp-not-inc',166083,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
52,' Local-gov',155141,' Doctorate',16,' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',0,0,40,' United-States',' >50K'
51,' Self-emp-inc',54342,' Prof-school',15,' Divorced',' Prof-specialty',' Not-in-family',' White',' Male',27828,0,60,' United-States',' >50K'
37,' Private',176900,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,99,' United-States',' >50K'
28,' Private',183151,' 11th',7,' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',7688,0,40,' United-States',' >50K'
63,' Self-emp-inc',54052,' Masters',14,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,68,' United-States',' >50K'
36,' Private',230329,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
71,' Self-emp-inc',133821,' HS-grad',9,' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0,20,' United-States',' >50K'
43,' Private',163455,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
44,' Private',120277,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',15024,0,50,' Italy',' >50K'
53,' Private',225768,' Assoc-voc',11,' Married-civ-spouse',' Craft-repair',' Husband',' Black',' Male',0,0,40,' United-States',' >50K'
74,' Self-emp-inc',167537,' Some-college',10,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,35,' United-States',' >50K'
35,' Private',202397,' Bachelors',13,' Married-civ-spouse',' Craft-repair',' Husband',' Asian-Pac-Islander',' Male',0,0,40,' Philippines',' >50K'
47,' Private',162034,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
50,' Private',134766,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,1902,50,' United-States',' >50K'
47,' Private',148995,' Masters',14,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,65,' United-States',' >50K'
49,' State-gov',207120,' HS-grad',9,' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
52,' Private',156953,' HS-grad',9,' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
28,' Private',191088,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Wife',' White',' Female',0,0,40,' United-States',' >50K'
49,' Self-emp-inc',102771,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,52,' United-States',' >50K'
42,' Self-emp-inc',188615,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
58,' State-gov',259929,' Doctorate',16,' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',0,0,43,' United-States',' >50K'
30,' State-gov',48214,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',0,0,50,' United-States',' >50K'
30,' Private',114912,' Bachelors',13,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',3103,0,60,' United-States',' >50K'
37,' Private',132879,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
46,' Local-gov',125892,' Some-college',10,' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
58,' Self-emp-not-inc',143731,' HS-grad',9,' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,72,' United-States',' >50K'
47,' Self-emp-not-inc',236111,' Some-college',10,' Married-civ-spouse',' Prof-specialty',' Husband',' Other',' Male',0,0,55,' United-States',' >50K'
36,' Private',272944,' Assoc-voc',11,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
39,' State-gov',99156,' Doctorate',16,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
42,' Private',228320,' Some-college',10,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
39,' Federal-gov',175232,' Some-college',10,' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,1977,60,' United-States',' >50K'
35,' Private',253006,' Some-college',10,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',7688,0,38,' United-States',' >50K'
53,' Private',169846,' HS-grad',9,' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0,40,' United-States',' >50K'
52,' Private',317032,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,50,' United-States',' >50K'
38,' Federal-gov',172571,' Some-college',10,' Divorced',' Adm-clerical',' Not-in-family',' White',' Male',0,0,40,' United-States',' >50K'
63,' Private',361631,' Masters',14,' Separated',' Prof-specialty',' Not-in-family',' White',' Female',0,0,40,' United-States',' >50K'
58,' Self-emp-not-inc',43221,' Some-college',10,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,2415,40,' United-States',' >50K'
58,' Self-emp-inc',258883,' Bachelors',13,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
51,' Self-emp-not-inc',145409,' Bachelors',13,' Married-civ-spouse',' Sales',' Husband',' White',' Male',15024,0,50,' United-States',' >50K'
48,' Federal-gov',33109,' Bachelors',13,' Divorced',' Exec-managerial',' Unmarried',' White',' Male',0,0,58,' United-States',' >50K'
43,' Local-gov',92374,' Masters',14,' Married-civ-spouse',' Prof-specialty',' Wife',' Black',' Female',0,0,35,' United-States',' >50K'
27,' Self-emp-not-inc',420054,' HS-grad',9,' Never-married',' Craft-repair',' Unmarried',' White',' Male',9562,0,50,' United-States',' >50K'
31,' Local-gov',199368,' Bachelors',13,' Married-civ-spouse',' Protective-serv',' Husband',' Black',' Male',0,0,50,' United-States',' >50K'
34,' ?',170276,' Bachelors',13,' Married-civ-spouse',' ?',' Wife',' White',' Female',0,0,10,' United-States',' >50K'
54,' Private',138847,' HS-grad',9,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
57,' Self-emp-not-inc',287229,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,48,' United-States',' >50K'
43,' Private',193882,' Some-college',10,' Married-civ-spouse',' Sales',' Husband',' White',' Male',7688,0,40,' United-States',' >50K'
45,' Private',154308,' Masters',14,' Married-civ-spouse',' Exec-managerial',' Husband',' Black',' Male',0,0,40,' United-States',' >50K'
52,' Private',167794,' Doctorate',16,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,38,' United-States',' >50K'
35,' Private',179668,' Some-college',10,' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
30,' Self-emp-inc',78530,' HS-grad',9,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,65,' Canada',' >50K'
38,' Local-gov',73715,' Some-college',10,' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
47,' Private',188081,' HS-grad',9,' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
55,' Private',349910,' HS-grad',9,' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,45,' United-States',' >50K'
35,' Private',263081,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' Black',' Male',0,0,60,' United-States',' >50K'
49,' Federal-gov',110373,' Some-college',10,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
34,' Private',190385,' Masters',14,' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',0,0,40,' United-States',' >50K'
59,' Local-gov',296253,' Masters',14,' Divorced',' Prof-specialty',' Unmarried',' White',' Female',8614,0,60,' United-States',' >50K'
37,' Private',208358,' HS-grad',9,' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
52,' Private',162576,' Assoc-acdm',12,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0,40,' United-States',' >50K'
37,' Private',187589,' HS-grad',9,' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',5178,0,40,' United-States',' >50K'
35,' Self-emp-not-inc',193260,' Masters',14,' Married-civ-spouse',' Sales',' Husband',' Asian-Pac-Islander',' Male',0,0,40,' ?',' >50K'
53,' Local-gov',228723,' HS-grad',9,' Divorced',' Craft-repair',' Not-in-family',' Other',' Male',0,0,40,' ?',' >50K'
37,' Private',241998,' Bachelors',13,' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,1977,40,' United-States',' >50K'
42,' Private',203554,' Masters',14,' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,60,' United-States',' >50K'
33,' Private',181091,' Bachelors',13,' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,60,' Iran',' >50K'
